2019-06-09 00:56:28.696986 27.2211457308 20.5871252671 913.03792401
2019-06-09 01:06:28.756836 27.2262450554 20.6029319199 913.018179961
2019-06-09 01:16:28.796867 27.2262450554 20.6135975503 913.045621912
2019-06-09 01:26:28.905200 27.2415430313 20.6290217726 913.068715788
2019-06-09 01:36:29.027970 27.2568410097 20.6177812128 913.009480045
2019-06-09 01:46:29.076980 27.2670396634 20.612064799 912.99743121
2019-06-09 01:56:29.199546 27.2619403364 20.6282560884 913.126951585
2019-06-09 02:06:29.322022 27.2568410097 20.6284475239 913.091809921
2019-06-09 02:16:29.398248 27.2568410097 20.6231143725 913.091809921
2019-06-09 02:26:29.497165 27.2568410097 20.6071148687 913.174139993
2019-06-09 02:36:29.619544 27.2568410097 20.6071148687 913.201583393
2019-06-09 02:46:29.741806 27.2415430313 20.5970238355 913.260814823
2019-06-09 02:56:29.819440 27.2517416833 20.5806408379 913.221327607
2019-06-09 03:06:29.942121 27.2415430313 20.5810247558 913.233372039
2019-06-09 03:16:30.064544 26.9916764209 20.4998064951 913.377342492
2019-06-09 03:26:30.143545 27.0477688645 20.4816956648 913.489503915
2019-06-09 03:36:30.227634 27.0375702357 20.5034042559 913.583834983
2019-06-09 03:46:30.350087 27.04266955 20.5351963529 913.701276593
2019-06-09 03:56:30.464973 27.0273716082 20.5411034128 913.815332359
2019-06-09 04:06:30.587430 27.0324709218 20.5302500641 913.823038038
2019-06-09 04:16:30.687268 27.0171729818 20.5574788455 913.882221673
2019-06-09 04:26:30.809851 27.0171729818 20.514835293 913.937088839
2019-06-09 04:36:30.905474 27.0171729818 20.5201657659 914.019389752
2019-06-09 04:46:30.976229 27.012073669 20.5256884796 914.148849828
2019-06-09 04:56:31.092430 26.9814777986 20.5268417712 914.294625003
2019-06-09 05:06:31.140206 26.9661798673 20.5327481344 914.216632004
2019-06-09 05:16:31.182667 26.9610805575 20.5489295379 914.483237581
2019-06-09 05:26:31.296868 26.9355840126 20.5392300134 914.554401725
2019-06-09 05:36:31.419392 26.9457826297 20.5068683375 914.734413081
2019-06-09 05:46:31.541794 26.915186782 20.5240101276 914.852709623
2019-06-09 05:56:31.664231 26.9049881684 20.5084069236 914.919568081
2019-06-09 06:06:31.787235 26.8845909447 20.5145048919 914.943562956
2019-06-09 06:16:31.860659 26.86929303 20.4990952046 915.112411447
2019-06-09 06:26:31.983211 26.8539951179 20.5050007355 915.171541508
2019-06-09 06:36:32.105963 26.8284986036 20.5219465723 915.105525028
2019-06-09 06:46:32.228402 26.8386972085 20.500249062 915.258094837
2019-06-09 06:56:32.276849 26.8488958145 20.4945359754 915.136396156
2019-06-09 07:06:32.362658 26.8488958145 20.5211784236 915.19125072
2019-06-09 07:16:32.398429 26.8590944217 20.5580942251 915.316398572
2019-06-09 07:26:32.520767 26.86929303 20.6589538654 915.359265458
2019-06-09 07:36:32.643293 26.894789556 20.9457445489 915.343004665
2019-06-09 07:46:32.765976 26.9049881684 21.0839076938 915.413302967
2019-06-09 07:56:32.888431 26.9202860892 21.1632763223 915.354170647
2019-06-09 08:06:33.010809 27.088563391 22.0845250419 915.334538959
2019-06-09 08:16:33.036725 27.2007484349 23.0240054814 915.367124145
2019-06-09 08:26:33.159322 27.3537282673 23.1683340772 915.488858422
2019-06-09 08:36:33.258193 27.4404169552 23.1389111141 915.455336551
2019-06-09 08:46:33.379604 27.5424037546 22.8316723734 915.472381514
2019-06-09 08:56:33.502595 27.6494900193 22.7481516806 915.414721499
2019-06-09 09:06:33.624895 27.6851854693 22.6402756652 915.27647835
2019-06-09 09:16:33.701145 27.8738616566 22.7727799091 915.342110207
2019-06-09 09:26:33.823378 28.0727369881 23.161326329 915.285668405
2019-06-09 09:36:33.945724 28.2818115317 22.9943567721 915.161991751
2019-06-09 09:46:34.068392 28.5010853593 23.500220849 915.190975296
2019-06-09 09:56:34.191016 28.6489680119 23.3405442594 915.166934757
2019-06-09 10:06:34.313378 28.8682427405 22.9698528685 915.08557468
2019-06-09 10:16:34.405250 29.0008277211 23.0350551279 915.17578808
2019-06-09 10:26:34.443045 29.1742083773 22.7082373346 915.189956824
2019-06-09 10:36:34.565408 29.3934843949 22.4973843362 915.273329675
2019-06-09 10:46:34.687954 29.5770647305 22.4857798588 915.247586347
2019-06-09 10:56:34.810580 29.7147502297 22.7490473099 915.179970474
2019-06-09 11:06:34.933556 29.8728338422 22.8027120805 915.087923826
2019-06-09 11:16:35.056202 30.0870120861 22.9832514094 914.997674321
2019-06-09 11:39:16.499436 29.5974625688 23.5779551113 914.69991195
2019-06-09 11:49:16.625307 29.7300486316 23.4826694093 914.707127696
2019-06-09 11:59:16.747449 29.8677343665 23.4353955185 914.501511329
2019-06-09 12:09:16.869581 30.0003208303 23.549091217 914.536117187
2019-06-09 12:19:16.991902 30.1329074908 23.314260596 914.350118042
2019-06-09 12:29:17.114182 30.1890019064 23.1247050232 914.186547983
2019-06-09 12:39:17.212706 30.2348973636 22.8388606748 914.200581482
2019-06-09 12:49:17.335186 30.26039485 22.6555792734 914.128715767
2019-06-09 12:59:17.457292 30.3011908433 22.5468715272 914.052320418
2019-06-09 13:09:17.579454 30.3623848682 22.4857430441 913.979065648
2019-06-09 13:19:17.701621 30.4031809081 22.4038280116 913.930213548
2019-06-09 13:29:17.770997 30.4796735332 22.3689759396 913.824790397
2019-06-09 13:39:17.834542 30.5510667089 22.3181785309 913.601293381
2019-06-09 13:49:17.899024 30.6224599418 22.278104332 913.515676408
2019-06-09 13:59:17.956453 30.7091518011 22.2106228727 913.618612199
2019-06-09 14:09:18.023113 30.8009432734 22.1644245545 913.563641477
2019-06-09 14:19:18.077192 30.8825357723 22.1185648279 913.438069522
2019-06-09 14:29:18.141364 30.9743274226 22.0615753808 913.355393276
2019-06-09 14:39:18.191304 31.0559200798 22.0210512318 913.312532651
2019-06-09 14:49:18.268610 31.1375128116 22.002018984 913.186800661
2019-06-09 14:59:18.336865 31.2089065129 21.945696217 913.211360732
2019-06-09 15:09:18.410797 31.2752007153 21.9164311141 913.145383004
2019-06-09 15:19:18.435539 31.3414949669 21.9086749353 912.941272778
2019-06-09 15:29:18.557742 31.4026897043 21.8688161605 912.867553487
2019-06-09 15:39:18.679888 31.4893823206 21.8280251596 912.749256333
2019-06-09 15:49:18.777910 31.5964733158 22.0233158627 912.689185986
2019-06-09 15:59:18.900267 31.6831661202 22.1871056342 912.543130893
2019-06-09 16:09:19.022567 31.8157552779 22.387032988 912.438313754
2019-06-09 16:19:19.144936 31.9432450381 22.7380352563 912.629836103
2019-06-09 16:29:19.267098 31.4434862191 23.0617069916 912.625019041
2019-06-09 16:39:19.389361 31.1375128116 22.5235568089 912.496513817
2019-06-09 16:49:19.511598 30.918232514 22.606332368 912.304912465
2019-06-09 16:59:19.634013 30.6683556215 22.4967124621 912.370765589
2019-06-09 17:09:19.756269 30.4439769667 22.5903032449 912.391942235
2019-06-09 17:19:19.878384 30.1278080002 22.2362821833 912.385097022
2019-06-09 17:29:19.905892 29.8779333183 22.1001932199 912.422538911
2019-06-09 17:39:20.028079 29.6382582595 21.8674066987 912.447523589
2019-06-09 17:49:20.123632 29.352688816 21.7221895183 912.403172856
2019-06-09 17:59:20.245884 29.0671202852 21.6627822222 912.358556274
2019-06-09 18:09:20.368105 28.8529444861 21.5420176544 912.256139868
2019-06-09 18:19:20.421832 28.5877751604 21.4820221866 912.351818693
2019-06-09 18:29:20.544117 28.7509561908 21.2835496258 912.4051261
2019-06-09 18:39:20.666328 28.3990974656 21.3498288792 912.452468257
2019-06-09 18:49:20.788491 28.1186313582 21.2905336979 912.497003907
2019-06-09 18:59:20.910686 27.7973712624 21.2968408447 912.534623288
2019-06-09 19:09:20.933215 27.5780991619 21.2193943415 912.588384887
2019-06-09 19:19:21.051900 27.4251189454 21.1395963258 912.604698007
2019-06-09 19:29:21.157379 27.4710129828 21.0365586451 912.536674044
2019-06-09 19:39:21.272022 27.1650531784 21.0424353264 912.59654074
2019-06-09 19:49:21.394361 26.9661798673 20.9857551513 912.598204502
2019-06-09 19:59:21.516538 27.1038613432 20.8154462882 912.504207328
2019-06-09 20:09:21.593086 26.7826048962 20.8912645683 912.622811724
2019-06-09 20:19:21.632807 27.088563391 20.7520425513 912.755481159
2019-06-09 20:29:21.755644 26.6245267511 21.136706471 912.822852108
2019-06-09 20:39:21.878491 27.1344572556 20.9795813532 912.989377745
2019-06-09 20:49:22.000915 26.721413323 21.1491734982 913.106261907
2019-06-09 20:59:22.034721 27.1191592981 20.846866229 913.185782364
2019-06-09 21:09:22.157145 26.7877041959 21.0402344234 913.316081578
2019-06-09 21:19:22.279474 27.0987620255 20.7783182838 913.566533596
2019-06-09 21:29:22.401904 26.9763784879 20.8681354292 913.84800403
2019-06-09 21:39:22.427029 27.0630668097 20.7743138476 913.979015046
2019-06-09 21:49:22.472843 27.2619403364 20.734918605 913.977712818
2019-06-09 21:59:22.523401 26.8743923346 20.9358373301 914.16014992
2019-06-09 22:09:22.645800 27.1599538572 20.7920389983 914.207768807
2019-06-09 22:19:22.768235 27.2721389907 20.7612038614 914.21268196
2019-06-09 22:29:22.890811 26.8233993016 20.8737795648 914.13790626
2019-06-09 22:39:23.013337 27.0834640741 20.6296194964 914.064715482
2019-06-09 22:49:23.061492 27.1854504661 20.6097973583 914.02678068
2019-06-09 22:59:23.150098 27.2466423571 20.5808328017 914.174146019
2019-06-09 23:09:23.202803 27.1344572556 20.5903853159 914.278984849
2019-06-09 23:19:23.325236 27.0324709218 20.5675643063 914.591203533
2019-06-09 23:29:23.392412 27.1395565753 20.4835557034 914.533647192
2019-06-09 23:39:23.514874 27.2007484349 20.4439109018 914.488968994
2019-06-09 23:49:23.637220 27.2619403364 20.4309217489 914.581491539
2019-06-09 23:59:23.759630 27.3027349607 20.4400398888 914.670622068
2019-06-10 00:09:23.882042 26.8386972085 20.6494404873 914.846693559
2019-06-10 00:19:24.004528 27.0783647576 20.4432197013 915.017293812
2019-06-10 00:29:24.127076 26.5837324364 20.6802576151 915.064094235
2019-06-10 00:39:24.249461 26.114599157 20.745557879 915.340288853
2019-06-10 00:49:24.362706 26.0738050752 20.7151512193 915.223705505
2019-06-10 00:59:24.485133 25.5434837068 20.9419105597 915.159577149
2019-06-10 01:09:24.607584 25.4211022996 20.8613806888 915.083598379
2019-06-10 01:19:24.729944 25.2171336601 20.9431345465 915.157522665
2019-06-10 01:29:24.852430 24.9774711037 20.9836440504 915.231818381
2019-06-10 01:39:24.974934 25.0794550917 20.8950528809 915.0855966
2019-06-10 01:49:25.097357 24.8907848055 20.9761617394 915.346469772
2019-06-10 01:59:25.150117 24.9927686945 20.8822818362 915.364400821
2019-06-10 02:09:25.272642 24.7684042923 21.086633659 915.461595427
2019-06-10 02:19:25.395069 25.0743558895 20.8315555783 915.29667027
2019-06-10 02:29:25.426742 24.6307264154 21.2028826144 915.252766249
2019-06-10 02:39:25.549033 24.997867892 20.8820966403 915.071315023
2019-06-10 02:49:25.671483 25.1508439525 20.7969189423 915.111752425
2019-06-10 02:59:25.794198 24.7888010329 21.1230253046 915.027787355
2019-06-10 03:09:25.916649 25.0641574861 20.8690747444 915.363257815
2019-06-10 03:19:26.039110 25.1967368217 20.8005493482 915.318096109
2019-06-10 03:29:26.072796 25.278324203 20.7657087211 915.332353501
2019-06-10 03:39:26.164009 24.8142969651 21.1857546072 915.503870538
2019-06-10 03:49:26.286370 25.1355463347 20.88240027 915.580921722
2019-06-10 03:59:26.408750 25.2528281384 20.8303524407 915.594644271
2019-06-10 04:09:26.531264 25.3293163542 20.8541084633 915.628551281
2019-06-10 04:19:26.653801 25.4007054147 20.8621248675 915.846267434
2019-06-10 04:29:26.739356 24.8856856141 21.3317261657 915.912930882
2019-06-10 04:39:26.840447 25.2069352403 21.0284363102 915.990114094
2019-06-10 04:49:26.922700 25.3089194902 20.998210563 915.925954256
2019-06-10 04:59:27.045107 25.3752093151 21.0754661417 916.02651146
2019-06-10 05:09:27.167517 25.4058046355 21.1327795257 915.990827856
2019-06-10 05:19:27.260851 25.1406455403 21.4129371452 916.026315279
2019-06-10 05:29:27.383425 25.303820275 21.3063257414 916.082385211
2019-06-10 05:39:27.475459 25.3752093151 21.2613152838 916.245424954
2019-06-10 05:49:27.597818 25.4414991891 21.2589560661 916.236541991
2019-06-10 05:59:27.720247 25.5026898857 21.2567768767 916.302014027
2019-06-10 06:09:27.843057 25.5434837068 21.265946973 916.418652499
2019-06-10 06:19:27.965494 25.5995752411 21.2692611352 916.503766328
2019-06-10 06:29:28.087870 25.6454683408 21.2782518649 916.491278913
2019-06-10 06:39:28.210401 25.6913614641 21.3456924776 916.588294592
2019-06-10 06:49:28.333473 25.7321553713 21.3442448073 916.622818295
2019-06-10 06:59:28.455668 25.7831477815 21.3264906612 916.809727743
2019-06-10 07:09:28.542995 25.8137432416 21.3094579713 916.828778869
2019-06-10 07:19:28.571344 25.8545372046 21.3505288721 916.863306304
2019-06-10 07:29:28.693933 25.9157281841 21.3643031913 917.120506462
2019-06-10 07:39:28.816365 25.9667206991 21.3997089855 917.225305813
2019-06-10 07:49:28.938826 26.0177132431 21.4776592017 917.247933815
2019-06-10 07:59:28.983166 26.0687058162 21.4864952032 917.352741224
2019-06-10 08:09:29.064666 26.1196984185 21.4687409845 917.512351125
2019-06-10 08:19:29.186944 26.1706910498 21.4403440929 917.452779467
2019-06-10 08:29:29.309405 26.2216837103 21.4438576971 917.393188536
2019-06-10 08:39:29.437733 26.2981727556 21.4198656823 917.399683997
2019-06-10 08:49:29.560213 26.3389669398 21.4290596137 917.461608115
2019-06-10 08:59:29.682631 26.4052575289 21.4852460544 917.425189265
2019-06-10 09:09:29.805108 26.5888317247 22.0749716382 917.429664162
2019-06-10 09:19:29.927453 26.7367112123 22.1817416001 917.462126512
2019-06-10 09:29:30.049803 26.797902796 21.9932750372 917.500129258
2019-06-10 09:39:30.172155 26.8539951179 21.9007999116 917.667534835
2019-06-10 09:49:30.294742 26.9355840126 21.8979776562 917.517028662
2019-06-10 09:59:30.417121 27.0069743566 21.9381316891 917.680221049
2019-06-10 10:09:30.539506 27.0936627081 22.0150732636 917.811767954
2019-06-10 10:19:30.661982 27.1956491117 22.118167994 917.801872773
2019-06-10 10:29:30.784498 26.915186782 22.7881995962 917.650673438
2019-06-10 10:39:30.906631 27.2109470822 22.5387131364 917.632970338
2019-06-10 10:49:31.028928 27.3588275995 22.5284600048 917.665166174
2019-06-10 10:59:31.066331 27.0834640741 23.1609575364 917.631654588
2019-06-10 11:09:31.188768 27.3894235992 22.8793203858 917.491956911
2019-06-10 11:19:31.285096 27.0732654413 23.5341559159 917.478986405
2019-06-10 11:29:31.404282 27.3486289353 23.2964218248 917.320286315
2019-06-10 11:39:31.526847 27.1752518216 23.7387676133 917.304386687
2019-06-10 11:49:31.649032 27.3231322798 23.7235859962 917.089478304
2019-06-10 11:59:31.672989 27.2415430313 24.0244497873 917.075573555
2019-06-10 12:09:31.784785 27.1752518216 24.2821170221 917.139728318
2019-06-10 12:19:31.893535 27.3435296036 24.1972445377 916.818449677
2019-06-10 12:29:31.994749 27.4914103404 24.1875347534 916.795474535
2019-06-10 12:39:32.064762 27.7463777026 23.9239460965 916.659981471
2019-06-10 12:49:32.132325 27.9401533846 23.763311491 916.596335572
2019-06-10 12:59:32.197803 28.1135319825 23.6778987323 916.419178549
2019-06-10 13:09:32.267327 28.286910917 23.6084333272 916.406755673
2019-06-10 13:19:32.303096 28.4347932151 23.5450489646 916.328131144
2019-06-10 13:29:32.425157 28.5979739661 23.5345799875 916.107509125
2019-06-10 13:39:32.547448 28.7407573677 23.5087011688 916.020891693
2019-06-10 13:49:32.664918 28.8937398369 23.4824782596 915.894546118
2019-06-10 13:59:32.784951 29.056921426 23.4666083176 915.755943885
2019-06-10 14:09:32.907299 29.2099044365 23.4456932162 915.739410548
2019-06-10 14:19:33.029825 29.362887709 23.4354660239 915.5850976
2019-06-10 14:29:33.064448 29.5158712434 23.4466489319 915.513252343
2019-06-10 14:39:33.114043 29.6790539688 23.4628657642 915.594437289
2019-06-10 14:49:33.236188 29.8473364664 23.580753791 915.517919087
2019-06-10 14:59:33.263100 30.0054203136 23.6722352725 915.398293089
2019-06-10 15:09:33.334504 30.173703426 23.6830076916 915.211190633
2019-06-10 15:19:33.368320 30.0768131104 23.9702344444 915.037420717
2019-06-10 15:29:33.432674 30.2807928443 23.7922712924 914.931576468
2019-06-10 15:39:33.522847 30.0156192811 24.2615919987 914.779703611
2019-06-10 15:49:33.645267 30.2807928443 23.980010801 914.821272827
2019-06-10 15:59:33.735467 30.0921115743 24.2699988566 914.564285946
2019-06-10 16:09:33.857843 30.2501958545 24.1525849159 914.582105375
2019-06-10 16:19:33.980304 30.0819125981 24.3882480935 914.493771244
2019-06-10 16:29:34.102955 29.8830327946 24.6192548993 914.359235999
2019-06-10 16:39:34.153204 29.6841534337 24.7750568719 914.362384473
2019-06-10 16:49:34.275577 29.5464679817 24.8754168255 914.209808104
2019-06-10 16:59:34.398106 29.4342799924 24.9535725938 914.068144253
2019-06-10 17:09:34.520477 29.2812965978 25.1023940336 914.00261907
2019-06-10 17:19:34.643054 29.1181145988 25.2086008954 913.921653681
2019-06-10 17:29:34.765446 28.9651317454 25.3090935158 913.993605368
2019-06-10 17:39:34.879693 28.8274474014 25.334268837 914.033496227
2019-06-10 17:49:34.992665 28.8631433221 25.2156963955 914.03233389
2019-06-10 17:59:35.047424 29.2201033132 24.8687300936 914.075498399
2019-06-10 18:09:35.170021 29.4291805417 24.7075069521 914.170606728
2019-06-10 18:19:35.292473 29.6025620291 24.5953632427 914.349506354
2019-06-10 18:29:35.414951 29.7402475676 24.5323915672 914.474545918
2019-06-10 18:39:35.537285 29.8575354159 24.4753406529 914.651472259
2019-06-10 18:49:35.659648 29.9442265331 24.3602190999 914.72713079
2019-06-10 18:59:35.782062 30.0207187653 24.2828789046 914.980348734
2019-06-10 19:09:35.832760 30.0870120861 24.2058194863 915.052809559
2019-06-10 19:19:35.955071 30.1584049481 24.1285786827 915.270817979
2019-06-10 19:29:36.077652 30.1890019064 24.0901045382 915.454854567
2019-06-10 19:39:36.200058 30.2399968603 24.0241801845 915.366378752
2019-06-10 19:49:36.322526 30.2705938465 23.9803265635 915.412554926
2019-06-10 19:59:36.445005 30.3113898445 23.9200565291 915.887792867
2019-06-10 20:09:36.546333 30.3419868553 23.8761871018 916.044309605
2019-06-10 20:19:36.668740 30.3725838765 23.8537715291 916.283581538
2019-06-10 20:29:36.791153 30.3929818964 23.8316720655 917.031529502
2019-06-10 20:39:36.913688 30.4337779503 23.8411255683 917.506966313
2019-06-10 20:49:37.036130 30.4337779503 23.8733206426 917.396627906
2019-06-10 20:59:37.158538 30.4439769667 23.878367892 916.860354721
2019-06-10 21:09:37.280972 30.4643750029 23.9743204705 916.725669696
2019-06-10 21:19:37.403677 30.3572853646 24.0581116757 916.59143953
2019-06-10 21:29:37.526119 29.7912422653 24.5737402805 916.48033086
2019-06-10 21:39:37.648542 29.3322910335 24.9457793319 916.585230686
2019-06-10 21:49:37.770945 28.9549328979 25.2398756867 916.840173848
2019-06-10 21:59:37.797806 28.5673775526 25.5604004933 916.941319112
2019-06-10 22:09:37.920323 28.2257183135 25.8630995076 917.276227307
2019-06-10 22:19:38.228818 27.9197559246 26.1057201748 917.307274652
2019-06-10 22:29:38.351121 27.593397198 26.3644618932 917.416862204
2019-06-10 22:39:38.473949 27.2925363029 26.5795706171 917.537162113
2019-06-10 22:49:38.596373 27.3129336197 26.6429707261 917.677898287
2019-06-10 22:59:38.718728 27.012073669 26.9641300165 917.715395241
2019-06-10 23:09:38.817826 26.7112147315 27.1837921176 917.807363052
2019-06-10 23:19:38.940266 26.5072431467 27.5497589763 917.963795976
2019-06-10 23:29:39.062916 26.4664488856 27.5931536167 917.847022176
2019-06-10 23:39:39.185846 26.1298969424 27.7809444528 917.747020927
2019-06-10 23:49:39.308661 26.1706910498 27.8384806227 917.671977749
2019-06-10 23:59:39.399765 25.8749341931 28.1099685116 917.606317326
2019-06-11 00:09:39.522641 25.8239417306 28.2754456793 917.720562109
2019-06-11 00:19:39.596349 25.6913614641 28.3682380832 917.573925354
2019-06-11 00:29:39.719112 25.7321553713 28.3992513239 917.608513678
2019-06-11 00:39:39.841869 25.6199721714 28.465076833 917.547611458
2019-06-11 00:49:39.913908 25.6658652816 28.5012969147 917.56257348
2019-06-11 00:59:40.036638 25.6454683408 28.4645796912 917.55896629
2019-06-11 01:09:40.159381 25.6097737057 28.5288932865 917.504743474
2019-06-11 01:19:40.282144 25.8188424859 28.2012867154 917.438970316
2019-06-11 01:29:40.405093 25.4720945322 28.7435385281 917.32298105
2019-06-11 01:39:40.502673 25.7474530913 28.2928835279 917.138888448
2019-06-11 01:49:40.625536 25.9157281841 28.0666913126 917.202671717
2019-06-11 01:59:40.735854 25.6148729384 28.4015566643 917.019731147
2019-06-11 02:09:40.858033 25.8188424859 28.2118955091 917.165127004
2019-06-11 02:19:40.980246 25.9463236896 28.0501460589 917.057392501
2019-06-11 02:29:41.032680 26.0534080412 27.8993345637 916.973389669
2019-06-11 02:39:41.155591 26.0228124991 27.9318174624 916.981744654
2019-06-11 02:49:41.278397 25.8545372046 28.2589198689 917.02761988
2019-06-11 02:59:41.401132 25.9820184592 28.0441064525 917.029399478
2019-06-11 03:09:41.523771 26.0687058162 27.8990147701 917.133580323
2019-06-11 03:19:41.646161 26.1400954675 27.8019636871 917.077551203
2019-06-11 03:29:41.768665 25.9055296846 28.0350662002 916.99547352
2019-06-11 03:39:41.891278 25.941224438 28.1033112092 917.022263103
2019-06-11 03:49:42.013769 26.0585072993 27.9098433803 916.981128238
2019-06-11 03:59:42.072810 26.1044006348 27.8133351056 917.02338017
2019-06-11 04:09:42.181616 26.0483087835 27.9472091154 917.212198089
2019-06-11 04:19:42.304057 25.8392394663 28.2645308257 917.196094277
2019-06-11 04:29:42.426487 25.997316222 28.0013376086 917.21696974
2019-06-11 04:39:42.548895 26.0636065576 27.9097369036 917.262814825
2019-06-11 04:49:42.671345 25.8443387121 28.0840673022 917.149065494
2019-06-11 04:59:42.793988 25.8392394663 28.3122714364 917.278249768
